ID_Uzorka;Dubina_Busenja_cm;Temp_Tla_C;pH_Vrijednost;H2O_Postotak;Metan_Senzor;Organske_Molekule
4182;1.7;-43.8;8.85;0.32;Negativno;Ne
4183;3.5;-66.5;5.45;0.41;Negativno;Ne
4184;3.1;-48.7;10.34;0.08;Negativno;Ne
4185;4.6;-65.3;6.04;0.78;Negativno;Ne
4186;3.0;-64.6;3.27;0.62;Negativno;Ne
4187;4.3;-66.1;6.64;0.21;Negativno;Ne
4188;2.3;-20.6;6.06;0.59;Negativno;Ne
4189;3.0;-66.9;11.57;0.36;Negativno;Ne
4190;6.8;-78.4;12.43;0.26;Negativno;Ne
4191;8.6;-55.4;6.32;0.39;Negativno;Ne
4192;3.1;-66.1;9.75;0.02;Negativno;Ne
4193;5.5;-53.5;8.97;0.07;Negativno;Ne
4194;5.5;-52.8;7.4;0.68;Negativno;Ne
4195;3.8;-48.6;7.49;0.3;Negativno;Ne
4196;7.7;-64.7;5.6;0.87;Negativno;Ne
4197;4.3;-50.4;7.21;0.02;Negativno;Ne
4198;6.8;-71.0;10.05;0.36;Negativno;Ne
4199;7.2;-62.0;5.71;0.2;Negativno;Ne
4200;1.3;-51.7;7.07;1.0;Negativno;Ne
4201;2.0;-51.9;6.77;0.3;Negativno;Ne
4202;6.3;-49.7;10.26;0.15;Negativno;Ne
4203;6.8;-63.3;4.74;0.0;Negativno;Ne
4204;2.2;-68.1;5.2;0.58;Negativno;Ne
4205;5.0;-54.9;3.79;0.93;Negativno;Ne
4206;6.4;-46.4;7.07;1.83;Negativno;Ne
4207;1.5;-83.5;9.65;0.04;Negativno;Ne
4208;0.5;-55.3;4.4;0.51;Negativno;Ne
4209;7.8;-56.3;6.09;1.04;Negativno;Ne
4210;3.8;-64.5;6.17;0.48;Negativno;Ne
4211;7.7;-75.3;4.93;0.49;Negativno;Ne
4212;20.5;-53.2;9.61;0.05;Negativno;Ne
4213;4.3;-76.6;6.41;0.07;Negativno;Ne
4214;1.0;-58.8;5.2;0.83;Negativno;Ne
4215;2.1;-49.6;3.16;0.17;Negativno;Ne
4216;1.9;-47.0;6.42;0.45;Negativno;Ne
4217;9.8;-54.9;5.39;0.35;Negativno;Ne
4218;1.4;-55.6;5.68;0.04;Negativno;Ne
4219;8.7;-50.3;2.72;1.15;Negativno;Ne
4220;1.5;-74.7;6.97;0.17;Negativno;Ne
4221;12.7;-58.4;7.38;0.82;Negativno;Ne
4222;0.2;-77.0;9.39;0.13;Negativno;Ne
4223;1.5;-49.1;5.92;0.28;Negativno;Ne
4224;0.1;-53.4;4.95;0.05;Negativno;Ne
4225;7.5;-66.4;10.37;1.44;Negativno;Ne
4226;0.8;-52.5;2.34;0.01;Negativno;Ne
4227;3.4;-64.9;10.61;0.05;Negativno;Ne
4228;8.9;-63.4;6.2;0.17;Negativno;Ne
4229;0.8;-68.1;3.98;0.12;Negativno;Ne
4230;4.2;-59.7;6.13;0.22;Negativno;Ne
4231;2.7;-61.3;6.68;0.01;Negativno;Ne
4232;1.9;-70.4;5.92;0.09;Negativno;Ne
4233;1.4;-45.6;5.42;0.41;Negativno;Ne
4234;4.3;-60.5;6.72;1.92;Negativno;Ne
4235;1.0;-45.3;11.67;0.09;Negativno;Ne
4236;8.3;-80.5;8.09;0.01;Negativno;Ne
4237;2.1;-53.1;8.34;0.09;Negativno;Ne
4238;7.9;-62.5;6.72;0.01;Negativno;Ne
4239;0.1;-49.7;7.69;0.62;Negativno;Ne
4240;7.1;-70.5;6.9;0.4;Negativno;Ne
4241;4.4;-62.5;9.46;0.26;Negativno;Ne
4242;0.2;-67.3;4.76;0.17;Negativno;Ne
4243;2.0;-59.4;6.6;0.02;Negativno;Ne
4244;2.6;-55.6;11.5;0.47;Negativno;Ne
4245;1.3;-63.0;6.65;0.14;Negativno;Ne
4246;0.6;-60.7;5.79;1.14;Negativno;Ne
4247;7.1;-64.9;7.46;0.09;Negativno;Ne
4248;1.6;-59.3;6.65;0.08;Negativno;Ne
4249;12.4;-53.1;3.35;0.0;Negativno;Ne
4250;1.2;-53.7;5.97;1.05;Negativno;Ne
4251;0.2;-68.9;9.54;0.05;Negativno;Ne
4252;7.1;-58.9;6.92;0.6;Negativno;Ne
4253;1.2;-65.7;7.21;0.49;Negativno;Ne
4254;1.3;-57.9;8.72;0.07;Negativno;Ne
4255;14.3;-72.4;7.86;0.03;Negativno;Ne
4256;26.2;-62.5;8.63;0.3;Negativno;Ne
4257;0.6;-76.2;3.34;1.16;Negativno;Ne
4258;0.5;-66.0;8.67;0.36;Negativno;Ne
4259;14.5;-63.8;4.46;0.13;Negativno;Ne
4260;2.9;-44.1;5.9;1.3;Negativno;Ne
4261;7.3;-63.4;5.18;0.38;Negativno;Ne
4262;6.7;-53.6;10.27;0.43;Negativno;Ne
4263;3.2;-45.3;5.38;0.14;Negativno;Ne
4264;3.3;-63.7;4.69;0.12;Negativno;Ne
4265;3.0;-58.7;8.46;0.33;Negativno;Ne
4266;2.0;-47.9;4.19;0.23;Negativno;Ne
4267;5.6;-57.2;5.86;0.07;Negativno;Ne
4268;0.3;-64.1;6.45;0.06;Negativno;Ne
4269;1.5;-71.5;4.78;0.76;Negativno;Ne
4270;1.5;-47.6;5.39;0.7;Negativno;Ne
4271;1.8;-53.9;7.06;0.0;Negativno;Ne
4272;2.8;-64.7;4.42;0.22;Negativno;Ne
4273;3.1;-57.9;4.91;0.57;Negativno;Ne
4274;12.6;-53.2;8.63;0.66;Negativno;Ne
4275;4.0;-52.6;8.23;0.14;Negativno;Ne
4276;9.8;-81.9;3.49;0.09;Negativno;Ne
4277;6.7;-73.8;7.44;1.52;Negativno;Ne
4278;7.0;-44.6;7.74;0.23;Negativno;Ne
4279;6.8;-73.6;1.75;0.07;Negativno;Ne
4280;16.5;-64.6;11.2;1.12;Negativno;Ne
4281;10.7;-58.7;7.76;0.12;Negativno;Ne
4282;3.6;-72.2;5.92;0.07;Negativno;Ne
4283;2.1;-64.9;4.68;0.2;Negativno;Ne
4284;1.1;-45.6;6.48;0.16;Negativno;Ne
4285;6.7;-41.6;5.62;0.93;Negativno;Ne
4286;9.8;-63.7;7.02;0.89;Negativno;Ne
4287;2.9;-58.5;4.45;0.16;Negativno;Ne
4288;3.2;-72.1;3.12;0.6;Negativno;Ne
4289;0.2;-72.1;7.75;0.35;Negativno;Ne
4290;1.3;-61.1;8.05;0.08;Negativno;Ne
4291;15.7;-71.4;2.38;0.27;Negativno;Ne
4292;4.3;-73.6;12.44;0.13;Negativno;Ne
4293;3.8;-58.1;8.2;0.21;Negativno;Ne
4294;0.3;-63.9;7.13;0.11;Negativno;Ne
4295;14.8;-70.1;9.08;0.17;Negativno;Ne
4296;1.2;-59.1;5.01;1.13;Negativno;Ne
4297;1.5;-42.4;6.57;0.35;Negativno;Ne
4298;1.3;-53.5;9.88;0.29;Negativno;Ne
4299;3.7;-56.3;3.44;0.28;Negativno;Ne
4300;10.4;-50.8;5.14;0.12;Negativno;Ne
4301;2.5;-57.5;5.25;0.2;Negativno;Ne
4302;4.6;-61.0;3.89;0.83;Negativno;Ne
4303;0.9;-53.8;9.94;0.16;Negativno;Ne
4304;1.1;-61.1;7.48;0.57;Negativno;Ne
4305;31.3;-35.5;7.3;1.75;Negativno;Ne
4306;3.1;-76.7;9.1;1.33;Negativno;Ne
4307;4.5;-77.1;6.42;0.29;Negativno;Ne
4308;3.7;-39.0;4.05;2.33;Negativno;Ne
4309;6.7;-84.4;7.26;0.12;Negativno;Ne
4310;1.6;-51.7;5.9;0.84;Negativno;Ne
4311;6.9;-75.1;3.82;1.92;Negativno;Ne
4312;2.6;-67.3;8.83;0.05;Negativno;Ne
4313;3.4;-70.8;5.74;0.25;Negativno;Ne
4314;3.1;-48.5;9.61;0.03;Negativno;Ne
4315;1.7;-53.6;6.61;0.03;Negativno;Ne
4316;6.3;-55.8;8.57;0.04;Negativno;Ne
4317;5.3;-63.8;6.76;0.34;Negativno;Ne
4318;3.7;-65.4;6.69;0.34;Negativno;Ne
4319;4.5;-57.8;8.51;0.06;Negativno;Ne
4320;13.2;-68.8;6.54;0.4;Negativno;Ne
4321;0.5;-55.1;9.1;0.07;Negativno;Ne
4322;2.0;-49.2;10.44;0.53;Negativno;Ne
4323;3.7;-83.6;4.14;0.04;Negativno;Ne
4324;6.7;-55.8;4.04;0.28;Negativno;Ne
4325;6.8;-67.1;6.38;0.66;Negativno;Ne
4326;11.2;-56.5;9.17;0.14;Negativno;Ne
4327;1.7;-60.4;7.22;0.79;Negativno;Ne
4328;5.5;-54.6;5.97;0.31;Negativno;Ne
4329;5.0;-67.9;7.06;0.49;Negativno;Ne
4330;5.0;-54.7;6.48;0.08;Negativno;Ne
4331;0.8;-63.5;8.77;0.38;Negativno;Ne
4332;6.6;-60.5;4.63;0.28;Negativno;Ne
4333;6.2;-45.0;11.14;0.45;Negativno;Ne
4334;10.4;-72.6;5.64;0.99;Negativno;Ne
4335;0.1;-58.5;9.15;0.57;Negativno;Ne
4336;6.6;-70.4;8.78;0.45;Negativno;Ne
4337;0.8;-65.4;8.97;0.65;Negativno;Ne
4338;1.4;-46.2;8.02;0.21;Negativno;Ne
4339;5.6;-84.7;7.32;0.3;Negativno;Ne
4340;5.8;-65.2;5.04;0.48;Negativno;Ne
4341;0.3;-64.7;6.82;0.13;Negativno;Ne
4342;0.3;-51.1;6.29;0.78;Negativno;Ne
4343;2.5;-55.0;6.09;0.29;Negativno;Ne
4344;0.3;-49.8;4.73;0.08;Negativno;Ne
4345;0.1;-55.9;5.59;0.2;Negativno;Ne
4346;1.9;-45.8;7.41;0.47;Negativno;Ne
4347;3.1;-50.7;2.07;0.01;Negativno;Ne
4348;3.0;-60.3;2.31;2.75;Negativno;Ne
4349;11.6;-48.1;7.78;0.09;Negativno;Ne
4350;24.1;-58.7;6.06;0.49;Negativno;Ne
4351;0.9;-63.3;7.1;0.28;Negativno;Ne
4352;12.8;-49.0;7.07;1.21;Negativno;Ne
4353;6.8;-59.6;7.0;1.35;Negativno;Ne
4354;0.6;-58.3;4.73;0.83;Negativno;Ne
4355;2.3;-84.3;7.93;0.15;Negativno;Ne
4356;1.9;-58.7;3.27;2.59;Negativno;Ne
4357;1.6;-59.2;5.42;0.74;Negativno;Ne
4358;0.7;-77.9;4.49;0.19;Negativno;Ne
4359;9.7;-53.4;5.37;0.04;Negativno;Ne
4360;9.5;-47.9;7.05;0.23;Negativno;Ne
4361;1.5;-47.1;8.52;0.43;Negativno;Ne
4362;18.9;-60.3;6.93;2.38;Negativno;Ne
4363;7.4;-61.6;7.48;0.68;Negativno;Ne
4364;10.3;-58.1;5.85;1.94;Negativno;Ne
4365;11.5;-54.0;7.37;1.11;Negativno;Ne
4366;0.6;-50.9;5.13;0.01;Negativno;Ne
4367;14.0;-76.0;6.46;0.13;Negativno;Ne
4368;5.8;-61.5;6.67;1.19;Negativno;Ne
4369;28.9;-74.7;8.76;0.15;Negativno;Ne
4370;7.3;-55.9;4.25;0.3;Negativno;Ne
4371;3.1;-43.6;4.47;0.71;Negativno;Ne
4372;9.0;-67.9;5.46;0.11;Negativno;Ne
4373;5.6;-61.2;6.16;0.31;Negativno;Ne
4374;0.5;-63.9;9.18;0.01;Negativno;Ne
4375;5.2;-59.8;8.54;0.3;Negativno;Ne
4376;4.2;-57.6;5.02;0.02;Negativno;Ne
4377;1.6;-58.1;7.07;0.34;Negativno;Ne
4378;2.3;-46.5;6.73;0.4;Negativno;Ne
4379;3.0;-56.4;2.49;0.15;Negativno;Ne
4380;0.8;-59.8;7.47;0.01;Negativno;Ne
4381;1.0;-70.7;4.37;0.13;Negativno;Ne
4382;4.9;-69.2;3.41;0.05;Negativno;Ne
4383;6.8;-70.1;8.41;0.05;Negativno;Ne
4384;16.0;-57.1;8.51;0.95;Negativno;Ne
4385;1.6;-63.2;6.83;0.32;Negativno;Ne
4386;2.9;-71.5;8.38;0.16;Negativno;Ne
4387;0.5;-49.8;6.92;0.45;Negativno;Ne
4388;9.2;-65.7;6.85;0.16;Negativno;Ne
4389;2.5;-51.0;6.97;2.47;Negativno;Ne
4390;13.1;-52.8;6.1;0.32;Negativno;Ne
4391;4.1;-69.0;10.66;0.47;Negativno;Ne
4392;16.1;-72.7;8.04;0.22;Negativno;Ne
4393;4.5;-69.8;6.83;0.39;Negativno;Ne
4394;0.6;-59.0;5.48;0.12;Negativno;Ne
4395;1.1;-62.4;9.77;0.21;Negativno;Ne
4396;2.3;-65.3;8.09;0.04;Negativno;Ne
4397;1.2;-42.0;6.13;0.7;Negativno;Ne
4398;0.6;-75.8;9.49;0.05;Negativno;Ne
4399;0.3;-63.4;6.75;1.49;Negativno;Ne
4400;7.6;-63.8;6.16;0.08;Negativno;Ne
4401;2.1;-42.5;6.64;0.12;Negativno;Ne
4402;0.5;-51.7;8.97;0.29;Negativno;Ne
4403;6.6;-46.5;12.12;0.31;Negativno;Ne
4404;3.3;-63.9;6.67;0.13;Negativno;Ne
4405;4.3;-47.3;7.1;0.18;Negativno;Ne
4406;9.8;-72.3;5.26;0.19;Negativno;Ne
4407;7.2;-52.3;6.71;0.27;Negativno;Ne
4408;21.3;-59.3;8.26;0.47;Negativno;Ne
4409;11.2;-78.0;6.29;0.05;Negativno;Ne
4410;0.9;-47.6;9.53;0.21;Negativno;Ne
4411;5.1;-67.8;7.36;1.11;Negativno;Ne
4412;12.0;-52.2;7.12;0.63;Negativno;Ne
4413;3.6;-60.9;5.64;1.95;Negativno;Ne
4414;0.3;-60.5;5.52;0.24;Negativno;Ne
4415;13.5;-71.8;4.8;0.06;Negativno;Ne
4416;2.1;-67.2;6.95;0.11;Negativno;Ne
4417;2.2;-78.7;6.43;0.09;Negativno;Ne
4418;7.5;-62.9;6.1;2.03;Negativno;Ne
4419;2.1;-54.0;8.13;2.63;Negativno;Ne
4420;5.6;-58.8;10.07;0.92;Negativno;Ne
4421;0.8;-57.8;4.44;0.27;Negativno;Ne
4422;3.2;-50.4;8.48;0.0;Negativno;Ne
4423;8.7;-74.0;6.24;0.05;Negativno;Ne
4424;7.7;-57.0;7.34;0.67;Negativno;Ne
4425;0.4;-53.5;5.92;0.16;Negativno;Ne
4426;0.0;-65.8;6.53;0.75;Negativno;Ne
4427;37.8;-45.9;7.52;0.59;Negativno;Ne
4428;18.1;-43.3;4.57;1.02;Negativno;Ne
4429;9.1;-61.6;6.31;0.24;Negativno;Ne
4430;4.7;-60.0;4.26;1.63;Negativno;Ne
4431;1.5;-56.8;6.09;2.06;Negativno;Ne
4432;3.6;-63.9;8.01;0.22;Negativno;Ne
4433;0.8;-53.1;6.43;0.6;Negativno;Ne
4434;3.4;-70.8;4.72;0.08;Negativno;Ne
4435;1.3;-53.8;8.31;0.76;Negativno;Ne
4436;3.5;-87.2;4.91;0.55;Negativno;Ne
4437;0.2;-51.0;7.47;0.28;Negativno;Ne
4438;7.4;-50.8;6.6;0.69;Negativno;Ne
4439;1.0;-56.3;3.38;0.19;Negativno;Ne
4440;2.3;-60.6;8.14;1.67;Negativno;Ne
4441;6.7;-68.4;11.58;0.09;Negativno;Ne
4442;3.1;-67.8;5.79;0.26;Negativno;Ne
4443;1.8;-67.3;5.79;0.05;Negativno;Ne
4444;3.5;-53.6;9.0;0.19;Negativno;Ne
4445;4.5;-52.1;7.03;0.48;Negativno;Ne
4446;0.5;-61.8;9.83;0.05;Negativno;Ne
4447;6.0;-57.6;4.96;0.05;Negativno;Ne
4448;7.7;-60.6;4.59;0.61;Negativno;Ne
4449;0.5;-51.2;9.72;0.51;Negativno;Ne
4450;7.8;-49.5;5.4;1.59;Negativno;Ne
4451;0.1;-65.8;5.34;1.78;Negativno;Ne
4452;0.6;-59.6;5.04;0.24;Negativno;Ne
4453;0.4;-47.4;5.21;0.2;Negativno;Ne
4454;2.4;-62.6;8.24;0.71;Negativno;Ne
4455;2.2;-56.5;1.01;0.6;Negativno;Ne
4456;3.9;-52.2;6.79;0.18;Negativno;Ne
4457;3.5;-52.7;4.27;0.11;Negativno;Ne
4458;0.4;-51.1;10.88;0.22;Negativno;Ne
4459;3.1;-36.6;4.3;2.26;Negativno;Ne
4460;20.1;-52.7;7.12;0.95;Negativno;Ne
4461;6.7;-54.8;7.76;0.03;Negativno;Ne
4462;5.4;-40.2;3.65;0.42;Negativno;Ne
4463;9.2;-64.7;5.71;0.09;Negativno;Ne
4464;19.4;-66.8;8.99;0.13;Negativno;Ne
4465;1.2;-61.9;6.17;0.86;Negativno;Ne
4466;6.7;-68.2;7.95;0.03;Negativno;Ne
4467;6.6;-62.9;9.17;0.65;Negativno;Ne
4468;6.4;-57.0;9.5;0.1;Negativno;Ne
4469;1.2;-56.8;5.87;0.23;Negativno;Ne
4470;0.7;-74.6;5.23;0.71;Negativno;Ne
4471;1.9;-41.0;3.81;0.63;Negativno;Ne
4472;3.8;-71.6;7.98;0.49;Negativno;Ne
4473;2.8;-64.6;3.6;0.04;Negativno;Ne
4474;0.9;-63.3;13.21;2.54;Negativno;Ne
4475;2.6;-42.2;7.44;0.47;Negativno;Ne
4476;5.4;-78.9;2.86;0.9;Negativno;Ne
4477;2.1;-44.6;9.78;0.42;Negativno;Ne
4478;6.6;-64.2;6.73;0.11;Negativno;Ne
4479;5.9;-52.6;5.45;0.72;Negativno;Ne
4480;21.9;-69.2;4.03;0.14;Negativno;Ne
4481;4.7;-69.6;5.11;0.64;Negativno;Ne
4482;15.2;-56.9;5.72;0.56;Negativno;Ne
4483;2.3;-65.4;8.7;0.99;Negativno;Ne
4484;8.2;-45.1;6.92;0.58;Negativno;Ne
4485;3.9;-44.9;9.77;0.05;Negativno;Ne
4486;6.5;-64.7;8.02;0.01;Negativno;Ne
4487;0.0;-50.0;7.11;0.06;Negativno;Ne
4488;11.0;-44.1;5.48;0.31;Negativno;Ne
4489;3.9;-58.2;7.94;0.09;Negativno;Ne
4490;2.2;-50.4;11.02;0.17;Negativno;Ne
4491;3.7;-61.6;8.72;0.18;Negativno;Ne
4492;2.1;-55.1;9.48;0.91;Negativno;Ne
4493;5.4;-55.0;7.09;0.05;Negativno;Ne
4494;6.4;-58.3;6.69;0.22;Negativno;Ne
4495;2.5;-45.7;7.17;0.48;Negativno;Ne
4496;0.5;-52.5;10.72;0.1;Negativno;Ne
4497;0.5;-43.1;6.72;0.21;Negativno;Ne
4498;7.4;-65.1;6.75;0.96;Negativno;Ne
4499;0.4;-62.3;7.58;0.29;Negativno;Ne
4500;2.0;-46.3;9.64;2.03;Negativno;Ne
4501;0.2;-70.9;2.41;0.16;Negativno;Ne
4502;2.3;-49.3;9.2;0.34;Negativno;Ne
4503;0.2;-46.2;8.66;0.1;Negativno;Ne
4504;2.7;-70.7;8.34;1.12;Negativno;Ne
4505;2.6;-45.5;1.81;0.38;Negativno;Ne
4506;13.1;-58.4;9.08;0.42;Negativno;Ne
4507;14.5;-64.8;5.12;1.16;Negativno;Ne
4508;2.2;-55.1;5.9;0.43;Negativno;Ne
4509;1.6;-65.5;8.53;0.14;Negativno;Ne
4510;4.3;-47.5;11.33;0.15;Negativno;Ne
4511;6.7;-60.0;6.01;0.25;Negativno;Ne
4512;15.0;-50.1;8.33;0.81;Negativno;Ne
4513;23.9;-69.0;7.69;0.19;Negativno;Ne
4514;0.3;-59.6;9.06;0.17;Negativno;Ne
4515;1.2;-59.5;9.94;0.07;Negativno;Ne
4516;5.4;-55.3;7.42;1.73;Negativno;Ne
4517;12.8;-47.6;3.96;0.96;Negativno;Ne
4518;6.5;-54.5;4.69;0.2;Negativno;Ne
4519;0.5;-62.1;7.81;0.6;Negativno;Ne
4520;3.7;-56.4;6.32;0.29;Negativno;Ne
4521;19.1;-68.8;8.76;0.07;Negativno;Ne
4522;8.1;-68.9;7.96;0.58;Negativno;Ne
4523;0.6;-51.7;9.06;0.4;Negativno;Ne
4524;0.5;-65.8;9.18;0.0;Negativno;Ne
4525;23.3;-77.2;9.31;0.1;Negativno;Ne
4526;1.5;-35.7;6.53;0.23;Negativno;Ne
4527;17.7;-80.2;5.2;1.29;Negativno;Ne
4528;6.6;-63.5;11.2;0.76;Negativno;Ne
4529;3.1;-53.2;9.38;0.64;Negativno;Ne
4530;2.0;-54.6;7.28;0.03;Negativno;Ne
4531;1.8;-65.4;7.46;0.94;Negativno;Ne
4532;1.7;-65.7;5.9;0.14;Negativno;Ne
4533;3.5;-70.7;10.12;0.35;Negativno;Ne
4534;5.5;-55.9;8.44;0.19;Negativno;Ne
4535;1.6;-69.0;7.03;2.18;Negativno;Ne
4536;5.8;-71.7;5.54;0.83;Negativno;Ne
4537;10.7;-61.7;7.6;0.01;Negativno;Ne
4538;0.7;-56.9;9.21;0.22;Negativno;Ne
4539;1.0;-54.0;8.41;0.08;Negativno;Ne
4540;2.8;-62.5;8.0;0.1;Negativno;Ne
4541;0.1;-72.2;10.06;0.42;Negativno;Ne
4542;1.3;-85.7;3.87;0.01;Negativno;Ne
4543;2.0;-30.5;8.46;0.4;Negativno;Ne
4544;9.1;-75.3;6.99;0.17;Negativno;Ne
4545;1.7;-60.7;5.42;0.01;Negativno;Ne
4546;0.2;-55.5;7.21;0.01;Negativno;Ne
4547;2.5;-41.1;9.55;0.26;Negativno;Ne
4548;0.5;-93.3;5.73;0.78;Negativno;Ne
4549;2.5;-55.4;5.16;0.76;Negativno;Ne
4550;1.2;-57.8;11.32;0.24;Negativno;Ne
4551;12.5;-57.8;8.87;0.57;Negativno;Ne
4552;6.1;-65.7;11.06;0.01;Negativno;Ne
4553;3.8;-33.2;9.76;1.56;Negativno;Ne
4554;2.4;-57.6;7.93;0.85;Negativno;Ne
4555;8.3;-62.3;7.14;0.2;Negativno;Ne
4556;0.9;-62.5;5.11;0.26;Negativno;Ne
4557;6.3;-63.3;7.17;1.43;Negativno;Ne
4558;0.2;-56.1;9.26;0.27;Negativno;Ne
4559;6.4;-66.4;6.47;0.34;Negativno;Ne
4560;7.9;-60.2;8.84;0.05;Negativno;Ne
4561;1.6;-63.1;8.08;0.27;Negativno;Ne
4562;8.2;-45.9;3.61;0.36;Negativno;Ne
4563;0.6;-43.3;7.63;1.97;Negativno;Ne
4564;16.9;-69.0;4.9;0.16;Negativno;Ne
4565;1.4;-71.4;8.3;0.12;Negativno;Ne
4566;5.5;-65.0;7.67;0.79;Negativno;Ne
4567;2.5;-68.1;5.75;0.35;Negativno;Ne
4568;8.9;-68.4;4.85;1.57;Negativno;Ne
4569;2.6;-53.3;4.52;0.24;Negativno;Ne
4570;1.9;-70.8;7.36;0.15;Negativno;Ne
4571;3.4;-67.3;7.38;0.98;Negativno;Ne
4572;9.3;-59.5;5.89;0.3;Negativno;Ne
4573;0.2;-50.1;7.56;0.1;Negativno;Ne
4574;5.8;-33.8;7.92;1.04;Negativno;Ne
4575;0.2;-69.0;9.73;0.76;Negativno;Ne
4576;2.0;-51.3;9.31;1.1;Negativno;Ne
4577;4.1;-53.1;5.92;0.56;Negativno;Ne
4578;0.8;-62.5;5.5;0.02;Negativno;Ne
4579;9.4;-68.3;4.84;0.03;Negativno;Ne
4580;6.0;-62.6;6.11;0.72;Negativno;Ne
4581;0.4;-56.0;6.53;0.19;Negativno;Ne
4582;6.5;-70.1;5.31;0.42;Negativno;Ne
4583;1.9;-60.9;5.45;0.02;Negativno;Ne
4584;3.9;-60.3;6.57;0.75;Negativno;Ne
4585;12.0;-59.2;4.83;0.35;Negativno;Ne
4586;7.7;-65.7;5.88;0.08;Negativno;Ne
4587;3.0;-53.1;6.2;0.22;Negativno;Ne
4588;1.0;-68.9;6.66;0.51;Negativno;Ne
4589;0.5;-44.6;7.19;0.29;Negativno;Ne
4590;0.0;-70.4;7.45;0.27;Negativno;Ne
4591;5.6;-64.1;6.71;1.82;Negativno;Ne
4592;14.8;-66.0;5.38;0.09;Negativno;Ne
4593;11.4;-72.8;7.14;0.38;Negativno;Ne
4594;10.5;-53.7;7.55;0.63;Negativno;Ne
4595;0.6;-72.8;9.32;0.32;Negativno;Ne
4596;0.3;-66.5;8.5;0.42;Negativno;Ne
4597;1.8;-55.3;6.39;1.43;Negativno;Ne
4598;7.2;-58.9;5.72;0.26;Negativno;Ne
4599;14.4;-57.2;9.72;0.33;Negativno;Ne
4600;6.6;-72.0;6.94;0.02;Negativno;Ne
4601;0.7;-49.9;6.56;0.17;Negativno;Ne
4602;14.7;-57.5;9.15;0.18;Negativno;Ne
4603;1.7;-46.5;10.78;0.29;Negativno;Ne
4604;14.1;-60.5;8.24;0.12;Negativno;Ne
4605;2.5;-37.0;7.99;0.02;Negativno;Ne
4606;6.2;-64.0;9.26;0.07;Negativno;Ne
4607;1.1;-69.1;7.34;0.26;Negativno;Ne
4608;1.2;-70.6;7.37;0.15;Negativno;Ne
4609;5.7;-51.4;5.84;0.27;Negativno;Ne
4610;4.2;-55.9;7.79;0.15;Negativno;Ne
4611;1.3;-54.5;7.23;0.22;Negativno;Ne
4612;4.7;-57.2;6.58;0.15;Negativno;Ne
4613;8.2;-79.3;7.27;0.08;Negativno;Ne
4614;2.6;-54.3;5.93;0.57;Negativno;Ne
4615;3.8;-48.5;7.0;0.23;Negativno;Ne
4616;5.0;-63.3;8.57;0.31;Negativno;Ne
4617;1.6;-64.3;10.65;0.07;Negativno;Ne
4618;1.0;-63.0;8.46;0.08;Negativno;Ne
4619;8.8;-83.1;7.52;0.71;Negativno;Ne
4620;5.8;-60.1;8.4;0.78;Negativno;Ne
4621;1.0;-65.5;8.28;2.43;Negativno;Ne
4622;10.9;-68.1;7.4;0.43;Negativno;Ne
4623;3.4;-55.9;7.83;0.17;Negativno;Ne
4624;0.3;-42.9;7.51;0.44;Negativno;Ne
4625;9.6;-62.1;7.77;0.52;Negativno;Ne
4626;6.2;-41.6;6.46;1.94;Negativno;Ne
4627;27.0;-62.0;3.55;0.16;Negativno;Ne
4628;1.4;-67.5;7.48;0.03;Negativno;Ne
4629;8.1;-72.9;9.98;0.57;Negativno;Ne
4630;2.9;-47.1;7.12;0.09;Negativno;Ne
4631;10.1;-63.0;7.67;0.29;Negativno;Ne
4632;4.0;-51.8;4.02;2.19;Negativno;Ne
4633;4.2;-71.2;10.13;1.21;Negativno;Ne
4634;3.0;-49.9;5.86;0.04;Negativno;Ne
4635;5.1;-65.4;6.04;0.74;Negativno;Ne
4636;2.0;-68.7;2.98;0.31;Negativno;Ne
4637;5.5;-57.7;4.5;0.84;Negativno;Ne
4638;5.2;-40.1;10.82;0.11;Negativno;Ne
4639;2.1;-54.9;4.79;0.3;Negativno;Ne
4640;2.4;-34.2;5.7;0.06;Negativno;Ne
4641;3.9;-66.1;6.29;0.39;Negativno;Ne
4642;0.8;-51.9;6.55;0.26;Negativno;Ne
4643;0.3;-58.6;10.36;0.07;Negativno;Ne
4644;8.6;-49.1;7.16;0.08;Negativno;Ne
4645;4.2;-61.5;8.01;0.02;Negativno;Ne
4646;7.0;-57.5;6.33;0.36;Negativno;Ne
4647;13.1;-61.7;7.51;0.1;Negativno;Ne
4648;1.2;-65.8;5.6;0.1;Negativno;Ne
4649;10.1;-36.2;9.85;0.28;Negativno;Ne
4650;7.3;-46.8;6.56;0.35;Negativno;Ne
4651;2.2;-73.0;9.56;0.12;Negativno;Ne
4652;18.3;-56.2;1.52;0.86;Negativno;Ne
4653;6.9;-67.7;6.02;0.08;Negativno;Ne
4654;4.5;-67.7;5.83;0.81;Negativno;Ne
4655;4.3;-50.3;9.41;1.24;Negativno;Ne
4656;3.3;-63.9;7.06;1.28;Negativno;Ne
4657;3.2;-56.2;5.87;0.55;Negativno;Ne
4658;31.0;-66.1;4.11;0.38;Negativno;Ne
4659;2.6;-52.3;9.21;0.15;Negativno;Ne
4660;3.5;-59.4;3.18;1.07;Negativno;Ne
4661;2.9;-58.9;7.3;0.04;Negativno;Ne
